time,sensorId,value
194,4,13.78
194,6,14.28
194,9,13.78
194,11,14.5
194,12,15.81
194,13,15.6
194,14,13.64
194,15,15.19
195,1,14.86
195,4,14.35
195,6,14.07
195,9,14.35
195,11,14.59
195,12,14.21
195,13,14.67
195,14,13.91
195,15,15.39
196,1,14.97
196,4,13.59
196,6,14.31
196,9,14.34
196,11,14.11
196,12,14.64
196,13,15.1
196,14,13.95
196,15,14.25
197,1,14.71
197,4,14.8
197,6,15.12
197,9,14.15
197,11,13.8
197,12,14.48
197,13,14.63
197,14,15.1
197,15,13.74
198,1,14.66
198,4,15.69
198,6,13.34
198,9,16.28
198,11,13.9
198,12,15.0
198,13,14.11
198,14,14.32
198,15,14.2
199,1,14.87
199,4,14.6
199,6,14.87
199,9,14.85
199,11,14.51
199,12,14.85
199,13,14.75
199,14,14.46
199,15,15.43
200,1,14.66
200,4,14.17
200,6,14.09
200,9,14.99
200,11,14.77
200,12,14.84
200,13,14.64
200,14,14.57
200,15,15.14
201,1,14.62
201,4,13.88
201,6,15.08
201,9,13.92
201,11,14.53
201,12,14.68
201,13,14.33
201,14,14.01
201,15,14.28
202,1,14.45
202,4,14.78
202,6,14.79
202,9,13.27
202,11,13.66
202,12,13.75
202,13,15.3
202,14,14.02
202,15,14.35
203,1,14.63
203,4,14.85
203,6,13.97
203,9,13.87
203,11,14.24
203,12,14.73
203,13,15.24
203,14,14.0
203,15,14.28
204,1,15.28
204,4,14.88
204,6,13.94
204,9,14.39
204,11,14.49
204,12,14.92
204,13,14.01
204,14,15.29
204,15,14.98
205,1,14.86
205,4,14.6
205,6,14.3
205,9,14.44
205,11,14.03
205,12,14.5
205,13,14.08
205,14,15.16
205,15,14.56
206,1,12.91
206,4,14.11
206,6,15.3
206,9,13.91
206,11,14.24
206,12,15.45
206,13,14.45
206,14,14.2
206,15,15.58
207,1,14.24
207,4,14.14
207,6,14.16
207,9,14.68
207,11,13.71
207,12,14.59
207,13,14.74
207,14,15.05
207,15,13.92
208,1,15.24
208,4,14.34
208,6,14.54
208,9,13.55
208,11,14.35
208,12,15.24
208,13,14.5
208,14,15.0
208,15,14.42
209,1,14.8
209,4,13.89
209,6,14.14
209,9,14.21
209,11,15.39
209,12,14.22
209,13,13.94
209,14,14.51
209,15,13.8
210,1,14.64
210,4,14.37
210,6,14.78
210,9,14.4
210,11,14.97
210,12,14.57
210,13,14.47
210,14,13.7
210,15,14.82
211,1,15.22
211,4,15.27
211,6,14.14
211,9,13.92
211,11,13.58
211,12,14.84
211,13,14.35
211,14,14.38
211,15,15.84
212,1,14.78
212,4,14.65
212,6,15.4
212,9,13.6
212,11,15.1
212,12,14.19
212,13,15.07
212,14,15.26
212,15,14.72
213,1,14.67
213,4,14.72
213,6,15.19
213,9,14.92
213,11,15.12
213,12,14.19
213,13,14.79
213,14,14.33
213,15,15.61
214,1,14.72
214,4,14.72
214,6,14.6
214,9,14.89
214,11,14.78
214,12,14.05
214,13,14.33
214,14,14.93
214,15,15.27
215,1,14.68
215,4,14.58
215,6,14.93
215,9,14.79
215,11,15.08
215,12,14.47
215,13,16.02
215,14,13.78
215,15,15.04
216,1,14.93
216,4,14.57
216,6,13.78
216,9,14.78
216,11,14.4
216,12,14.26
216,13,14.33
216,14,15.85
216,15,13.54
217,1,14.75
217,4,14.03
217,6,14.7
217,9,14.52
217,11,15.65
217,12,13.7
217,13,14.02
217,14,14.88
217,15,14.74
218,1,13.48
218,4,14.09
218,6,15.98
218,9,13.9
218,11,14.45
218,12,14.8
218,13,15.08
218,14,15.0
218,15,14.33
219,1,14.28
219,4,14.67
219,6,14.12
219,9,13.95
219,11,15.29
219,12,15.06
219,13,14.75
219,14,14.54
219,15,14.8
220,1,14.85
220,4,15.02
220,6,14.67
220,9,14.93
220,11,15.03
220,12,14.53
220,13,14.47
220,14,14.28
220,15,14.0
221,1,13.62
221,4,14.27
221,6,14.9
221,9,15.22
221,11,14.49
221,12,14.58
221,13,14.01
221,14,15.18
221,15,14.59
222,1,13.82
222,4,14.78
222,6,14.52
222,9,14.6
222,11,15.35
222,12,13.65
222,13,15.53
222,14,16.18
222,15,14.77
223,1,14.15
223,4,15.79
223,6,15.95
223,9,14.77
223,11,14.17
223,12,15.05
223,13,14.32
223,14,14.26
223,15,14.23
224,1,15.29
224,4,15.44
224,6,14.6
224,9,13.88
224,11,14.5
224,12,14.54
224,13,13.86
224,14,14.75
224,15,13.73
225,1,14.84
225,4,14.6
225,6,14.55
225,9,14.78
225,11,15.48
225,12,14.62
225,13,15.17
225,14,13.79
225,15,14.66
226,1,14.15
226,4,14.3
226,6,14.46
226,9,15.12
226,11,15.01
226,12,14.53
226,13,14.98
226,14,14.42
226,15,13.95
227,1,14.51
227,4,14.61
227,6,14.46
227,9,14.1
227,11,15.3
227,12,15.44
227,13,15.14
227,14,15.61
227,15,14.64
228,1,14.05
228,4,14.62
228,6,13.47
228,9,15.43
228,11,14.3
228,12,15.15
228,13,14.21
228,14,14.83
228,15,14.22
229,1,15.39
229,4,14.2
229,6,15.02
229,9,14.32
229,11,14.89
229,12,15.89
229,13,14.9
229,14,14.01
229,15,14.4
230,1,15.21
230,4,15.07
230,6,13.59
230,9,15.17
230,11,14.35
230,12,14.6
230,13,14.09
230,14,15.23
230,15,14.54
231,1,15.0
231,4,14.56
231,6,14.18
231,9,13.81
231,11,15.07
231,12,14.61
231,13,14.55
231,14,13.96
231,15,14.38
232,1,13.94
232,4,14.2
232,6,14.28
232,9,15.08
232,11,14.84
232,12,13.7
232,13,13.7
232,14,13.16
232,15,14.3
233,1,14.54
233,4,14.24
233,6,15.23
233,9,14.52
233,11,14.39
233,12,14.55
233,13,14.81
233,14,14.96
233,15,13.26
234,1,14.41
234,4,14.97
234,6,14.99
234,9,14.77
234,11,14.3
234,12,14.06
234,13,15.44
234,14,13.97
234,15,14.68
235,1,14.74
235,4,14.72
235,6,14.56
235,9,14.02
235,11,15.33
235,12,15.94
235,13,14.48
235,14,14.89
235,15,15.72
236,1,14.01
236,4,15.34
236,6,15.35
236,9,13.91
236,11,14.14
236,12,15.08
236,13,14.37
236,14,14.69
236,15,14.87
237,1,14.4
237,4,15.47
237,6,14.09
237,9,14.9
237,11,14.87
237,12,14.75
237,13,14.41
237,14,13.74
237,15,14.2
238,1,14.36
238,4,14.0
238,6,14.13
238,9,14.68
238,11,14.64
238,12,14.77
238,13,14.36
238,14,15.1
238,15,13.93
239,1,14.29
239,4,14.61
239,6,14.82
239,9,14.94
239,11,14.55
239,12,13.45
239,13,15.19
239,14,14.33
239,15,14.78
240,1,14.63
240,4,14.37
240,6,14.96
240,9,14.07
240,11,14.57
240,12,15.65
240,13,14.5
240,14,14.2
240,15,14.76
241,1,14.7
241,4,13.91
241,6,14.78
241,9,14.29
241,11,14.08
241,12,14.67
241,13,13.73
241,14,14.89
241,15,14.42
242,1,14.78
242,4,15.47
242,6,15.1
242,9,13.92
242,11,14.25
242,12,14.7
242,13,15.26
242,14,14.41
242,15,13.65
243,1,13.78
243,4,14.28
243,6,14.77
243,9,14.73
243,11,14.36
243,12,13.87
243,13,14.17
243,14,13.93
243,15,14.08
244,1,13.88
244,4,14.48
244,6,13.93
244,9,15.14
244,11,14.66
244,12,13.79
244,13,13.5
244,14,15.01
244,15,13.26
245,1,14.53
245,4,14.35
245,6,14.14
245,9,13.83
245,11,14.58
245,12,14.17
245,13,14.43
245,14,14.38
245,15,14.47
246,1,14.49
246,4,14.16
246,6,14.18
246,9,14.08
246,11,15.08
246,12,14.78
246,13,14.76
246,14,15.4
246,15,14.56
247,1,14.15
247,4,14.01
247,6,13.81
247,9,15.31
247,11,15.19
247,12,14.84
247,13,15.03
247,14,14.87
247,15,14.11
248,1,14.02
248,4,14.43
248,6,14.56
248,9,13.92
248,11,14.7
248,12,14.72
248,13,15.08
248,14,15.2
248,15,14.23
249,1,15.26
249,4,14.43
249,6,14.3
249,9,13.7
249,11,14.83
249,12,13.78
249,13,14.26
249,14,14.55
249,15,14.55
250,1,13.72
250,4,14.57
250,6,15.24
250,9,14.26
250,11,14.38
250,12,15.35
250,13,14.4
250,14,16.13
250,15,14.36
251,1,14.57
251,4,14.36
251,6,15.25
251,9,14.88
251,11,14.54
251,12,15.08
251,13,15.37
251,14,14.96
251,15,14.7
252,1,14.97
252,4,14.35
252,6,14.48
252,9,14.88
252,11,14.71
252,12,13.67
252,13,14.33
252,14,14.95
252,15,14.65
253,1,14.16
253,4,14.22
253,6,15.05
253,9,14.14
253,11,16.15
253,12,14.03
253,13,14.53
253,14,14.0
253,15,14.81
254,1,14.24
254,4,13.65
254,6,14.18
254,9,13.46
254,11,14.23
254,12,15.19
254,13,14.19
254,14,14.98
254,15,14.1
255,1,14.72
255,4,14.28
255,6,14.42
255,9,13.92
255,11,15.39
255,12,13.78
255,13,14.91
255,14,13.92
255,15,14.83
256,1,14.43
256,4,14.18
256,6,14.99
256,9,14.31
256,11,14.55
256,12,14.8
256,13,13.5
256,14,14.76
256,15,14.55
257,1,14.44
257,4,15.93
257,6,15.01
257,9,13.72
257,11,15.32
257,12,14.62
257,13,14.21
257,14,14.79
257,15,14.33
258,1,14.81
258,4,15.12
258,6,14.91
258,9,14.85
258,11,13.9
258,12,14.45
258,13,14.92
258,14,14.11
258,15,15.42
259,1,14.85
259,4,13.97
259,6,14.29
259,9,15.39
259,11,14.48
259,12,14.19
259,13,14.95
259,14,14.42
259,15,14.95
260,1,13.86
260,4,14.98
260,6,15.44
260,9,13.7
260,11,14.97
260,12,13.77
260,13,14.06
260,14,14.63
260,15,14.97
261,1,14.09
261,4,14.84
261,6,15.07
261,9,14.68
261,11,15.15
261,12,14.6
261,13,14.71
261,14,14.11
261,15,14.1
262,1,15.02
262,4,15.21
262,6,14.95
262,9,14.64
262,11,15.2
262,12,14.58
262,13,15.47
262,14,14.57
262,15,14.21
263,1,14.23
263,4,14.9
263,6,14.64
263,9,14.77
263,11,14.18
263,12,15.08
263,13,14.57
263,14,14.54
263,15,14.02
264,1,14.22
264,4,13.86
264,6,15.07
264,9,14.12
264,11,14.89
264,12,13.94
264,13,14.37
264,14,14.57
264,15,14.68
265,1,14.65
265,4,14.25
265,6,15.26
265,9,14.12
265,11,14.89
265,12,14.69
265,13,15.39
265,14,15.4
265,15,14.57
266,1,14.46
266,4,15.65
266,6,14.78
266,9,14.64
266,11,14.14
266,12,14.89
266,13,14.63
266,14,14.64
266,15,14.96
267,1,13.91
267,4,15.48
267,6,13.74
267,9,14.69
267,11,14.04
267,12,14.47
267,13,15.3
267,14,14.42
267,15,14.86
268,1,14.59
268,4,15.41
268,6,14.31
268,9,13.67
268,11,13.13
268,12,14.97
268,13,14.57
268,14,15.35
268,15,15.39
269,1,15.3
269,4,15.26
269,6,14.24
269,9,14.59
269,11,14.97
269,12,14.5
269,13,14.42
269,14,15.34
269,15,14.81
270,1,14.48
270,4,13.88
270,6,14.44
270,9,14.64
270,11,14.45
270,12,14.76
270,13,14.61
270,14,14.88
270,15,14.98
271,1,14.43
271,4,15.21
271,6,14.25
271,9,14.83
271,11,13.95
271,12,14.67
271,13,14.41
271,14,14.53
271,15,14.21
272,1,13.81
272,4,15.55
272,6,14.44
272,9,15.1
272,11,14.69
272,12,14.57
272,13,13.68
272,14,14.66
272,15,13.78
273,1,13.47
273,4,15.33
273,6,14.42
273,9,15.64
273,11,14.13
273,12,14.36
273,13,14.9
273,14,14.8
273,15,14.15
274,1,15.0
274,4,14.32
274,6,14.32
274,9,14.84
274,11,14.08
274,12,15.26
274,13,14.89
274,14,14.72
274,15,15.19
275,1,14.97
275,4,14.38
275,6,15.25
275,9,14.49
275,11,14.47
275,12,13.47
275,13,14.2
275,14,15.04
275,15,13.66
276,1,14.51
276,4,15.28
276,6,15.28
276,9,13.98
276,11,14.6
276,12,15.07
276,13,14.31
276,14,15.49
276,15,15.35
277,1,15.12
277,4,13.89
277,6,14.12
277,9,15.14
277,11,14.24
277,12,14.6
277,13,14.11
277,14,14.22
277,15,15.39
278,1,14.89
278,4,14.14
278,6,15.08
278,9,14.12
278,11,14.16
278,12,15.72
278,13,14.88
278,14,14.24
278,15,14.78
279,1,13.61
279,4,14.39
279,6,15.43
279,9,15.46
279,11,14.31
279,12,13.81
279,13,14.08
279,14,13.65
279,15,14.79
280,1,13.76
280,4,15.23
280,6,14.92
280,9,14.47
280,11,15.47
280,12,15.25
280,13,13.86
280,14,14.95
280,15,14.12
281,1,13.6
281,4,14.81
281,6,14.81
281,9,14.52
281,11,14.05
281,12,14.94
281,13,14.31
281,14,14.01
281,15,14.77
282,1,14.4
282,4,15.31
282,6,14.15
282,9,14.14
282,11,15.79
282,12,15.17
282,13,16.54
282,14,14.24
282,15,15.35
283,1,15.36
283,4,14.26
283,6,13.46
283,9,14.43
283,11,13.8
283,12,14.63
283,13,14.89
283,14,14.95
283,15,14.8
284,1,14.5
284,4,14.88
284,6,15.03
284,9,15.35
284,11,15.16
284,12,14.99
284,13,14.73
284,14,14.58
284,15,14.43
285,1,14.5
285,4,13.96
285,6,14.34
285,9,14.69
285,11,16.05
285,12,14.74
285,13,14.45
285,14,14.12
285,15,14.47
286,1,14.28
286,4,14.84
286,6,13.63
286,9,15.18
286,11,13.13
286,12,14.43
286,13,14.96
286,14,14.79
286,15,14.76
287,1,16.52
287,4,14.58
287,6,14.95
287,9,15.16
287,11,14.4
287,12,13.71
287,13,14.48
287,14,13.96
287,15,14.71
288,1,15.08
288,4,14.76
288,6,13.6
288,9,14.84
288,11,13.48
288,12,13.88
288,13,13.99
288,14,14.58
288,15,14.02
289,1,14.14
289,4,15.01
289,6,14.19
289,9,15.53
289,11,13.91
289,12,13.69
289,13,14.77
289,14,15.13
289,15,14.12
290,1,15.21
290,4,14.26
290,6,14.46
290,9,15.14
290,11,14.44
290,12,15.17
290,13,14.81
290,14,14.15
290,15,15.22
291,1,13.96
291,4,14.5
291,6,15.37
291,9,15.36
291,11,14.87
291,12,13.86
291,13,14.6
291,14,14.46
291,15,14.16
292,1,14.46
292,4,14.36
292,6,14.5
292,9,14.68
292,11,15.13
292,12,15.73
292,13,13.86
292,14,14.57
292,15,14.6
293,1,14.04
293,4,15.17
293,6,15.83
293,9,15.48
293,11,13.9
293,12,14.3
293,13,13.57
293,14,14.06
293,15,14.12
294,1,14.72
294,4,14.51
294,6,15.32
294,9,14.77
294,11,15.2
294,12,14.59
294,13,14.06
294,14,15.18
294,15,13.89
295,1,15.75
295,4,14.33
295,6,14.24
295,9,14.38
295,11,15.46
295,12,13.94
295,13,14.1
295,14,14.05
295,15,14.65
296,1,14.62
296,4,14.39
296,6,14.75
296,9,14.22
296,11,15.89
296,12,15.01
296,13,14.33
296,14,13.75
296,15,15.21
297,1,14.88
297,4,14.67
297,6,15.07
297,9,13.65
297,11,13.93
297,12,14.14
297,13,14.09
297,14,14.93
297,15,14.51
298,1,14.77
298,4,14.26
298,6,15.09
298,9,15.18
298,11,14.42
298,12,14.03
298,13,14.16
298,14,14.65
298,15,15.04
299,1,13.99
299,4,14.68
299,6,14.71
299,9,16.26
299,11,14.93
299,12,13.95
299,13,14.72
299,14,14.68
299,15,13.78
300,1,15.19
300,4,13.73
300,6,15.1
300,9,14.23
300,11,14.49
300,12,13.79
300,13,14.98
300,14,14.47
300,15,14.96
301,1,14.72
301,4,14.34
301,6,13.84
301,9,14.17
301,11,14.06
301,12,15.02
301,13,15.29
301,14,14.28
301,15,15.02
302,1,15.02
302,4,15.56
302,6,15.63
302,9,14.17
302,11,14.46
302,12,15.02
302,13,14.76
302,14,14.82
302,15,14.15
303,1,14.63
303,4,14.73
303,6,14.79
303,9,15.66
303,11,15.66
303,12,14.16
303,13,13.98
303,14,14.7
303,15,15.39
304,1,14.28
304,4,13.8
304,6,15.37
304,9,14.76
304,11,14.71
304,12,14.91
304,13,14.87
304,14,14.27
304,15,14.41
305,1,13.46
305,4,13.96
305,6,14.67
305,9,14.27
305,11,15.73
305,12,13.91
305,13,15.08
305,14,15.51
305,15,14.56
306,1,15.6
306,4,15.05
306,6,14.29
306,9,14.45
306,11,13.66
306,12,13.94
306,13,15.05
306,14,13.95
306,15,15.73
307,1,13.69
307,4,14.38
307,6,13.44
307,9,13.93
307,11,14.65
307,12,15.17
307,13,14.91
307,14,14.78
307,15,14.55
308,1,13.58
308,4,14.36
308,6,14.37
308,9,14.47
308,11,15.26
308,12,13.85
308,13,14.77
308,14,13.75
308,15,13.85
309,1,14.93
309,4,14.89
309,6,14.4
309,9,14.83
309,11,14.59
309,12,14.45
309,13,14.29
309,14,14.45
309,15,14.8
310,1,15.59
310,4,14.52
310,6,14.23
310,9,14.71
310,11,14.7
310,12,14.64
310,13,14.27
310,14,14.54
310,15,14.91
311,1,14.5
311,4,14.89
311,6,14.5
311,9,14.52
311,11,14.13
311,12,14.23
311,13,15.08
311,14,14.39
311,15,15.01
312,1,14.4
312,4,14.69
312,6,14.01
312,9,15.24
312,11,14.64
312,12,14.71
312,13,14.15
312,14,13.88
312,15,15.08
313,1,14.87
313,4,13.15
313,6,14.74
313,9,14.89
313,11,14.92
313,12,13.66
313,13,14.09
313,14,13.72
313,15,14.27
314,1,15.11
314,4,14.25
314,6,13.75
314,9,14.15
314,11,14.22
314,12,13.77
314,13,14.12
314,14,15.14
314,15,14.98
315,1,14.68
315,4,14.55
315,6,14.92
315,9,14.29
315,11,13.61
315,12,15.18
315,13,14.41
315,14,15.37
315,15,14.78
316,1,13.58
316,4,14.31
316,6,15.16
316,9,15.43
316,11,15.38
316,12,15.65
316,13,14.6
316,14,14.19
316,15,14.81
317,1,14.32
317,4,14.17
317,6,14.87
317,9,14.83
317,11,14.79
317,12,14.21
317,13,13.96
317,14,14.29
317,15,15.33
318,1,14.58
318,4,15.74
318,6,14.43
318,9,14.52
318,11,14.47
318,12,14.5
318,13,14.56
318,14,14.07
318,15,14.91
319,1,14.4
319,4,14.56
319,6,14.97
319,9,14.53
319,11,14.49
319,12,15.6
319,13,14.17
319,14,14.79
319,15,14.31
320,1,14.83
320,4,14.79
320,6,14.68
320,9,14.68
320,11,15.88
320,12,14.99
320,13,15.03
320,14,13.53
320,15,14.46
321,1,14.7
321,4,14.45
321,6,14.41
321,9,14.59
321,11,15.15
321,12,14.69
321,13,14.64
321,14,14.46
321,15,14.56
322,1,14.92
322,4,14.06
322,6,14.01
322,9,13.71
322,11,15.38
322,12,14.58
322,13,14.22
322,14,13.83
322,15,14.55
323,1,14.79
323,4,14.25
323,6,14.49
323,9,13.89
323,11,13.29
323,12,14.28
323,13,15.34
323,14,15.19
323,15,16.25
324,1,14.32
324,4,14.75
324,6,14.32
324,9,14.53
324,11,14.94
324,12,14.6
324,13,13.7
324,14,14.41
324,15,15.3
325,1,14.97
325,4,15.25
325,6,14.67
325,9,14.85
325,11,14.98
325,12,14.36
325,13,14.67
325,14,14.44
325,15,14.56
326,1,14.36
326,4,14.73
326,6,15.41
326,9,14.67
326,11,14.79
326,12,14.83
326,13,13.65
326,14,14.55
326,15,14.79
327,1,15.91
327,4,15.44
327,6,14.65
327,9,15.16
327,11,14.29
327,12,14.92
327,13,14.39
327,14,15.13
327,15,15.17
328,1,13.34
328,4,14.19
328,6,14.82
328,9,15.09
328,11,14.57
328,12,13.57
328,13,13.46
328,14,13.47
328,15,14.77
329,1,14.85
329,4,14.2
329,6,15.01
329,9,15.07
329,11,15.62
329,12,15.11
329,13,14.56
329,14,14.63
329,15,13.56
330,1,14.15
330,4,15.66
330,6,15.04
330,9,14.88
330,11,14.43
330,12,14.72
330,13,15.08
330,14,13.69
330,15,14.52
331,1,14.49
331,4,14.71
331,6,14.38
331,9,13.49
331,11,14.72
331,12,15.12
331,13,15.1
331,14,14.7
331,15,14.64
332,1,14.27
332,4,16.03
332,6,15.27
332,9,15.3
332,11,14.63
332,12,14.63
332,13,13.98
332,14,14.45
332,15,15.08
333,1,15.28
333,4,15.39
333,6,14.58
333,9,13.77
333,11,14.51
333,12,14.97
333,13,13.52
333,14,14.92
333,15,13.8
334,1,14.4
334,4,14.22
334,6,14.47
334,9,13.98
334,11,14.51
334,12,14.31
334,13,15.09
334,14,13.95
334,15,15.11
335,1,14.02
335,4,15.34
335,6,14.34
335,9,14.59
335,11,14.76
335,12,14.83
335,13,13.56
335,14,13.66
335,15,15.47
336,1,14.32
336,4,13.57
336,6,14.07
336,9,16.04
336,11,14.12
336,12,14.44
336,13,15.63
336,14,15.11
336,15,15.4
337,1,15.65
337,4,15.12
337,6,14.54
337,9,15.19
337,11,14.45
337,12,14.25
337,13,15.57
337,14,13.44
337,15,14.28
338,1,13.47
338,4,13.22
338,6,14.72
338,9,14.31
338,11,14.51
338,12,14.1
338,13,14.47
338,14,13.82
338,15,15.38
339,1,14.29
339,4,14.86
339,6,14.01
339,9,13.76
339,11,15.59
339,12,15.03
339,13,14.62
339,14,15.91
339,15,14.9
340,1,13.97
340,4,15.89
340,6,13.51
340,9,15.23
340,11,14.53
340,12,15.72
340,13,14.82
340,14,14.34
340,15,13.78
341,1,15.47
341,4,13.68
341,6,15.28
341,9,15.44
341,11,14.77
341,12,14.98
341,13,15.22
341,14,14.64
341,15,14.77
342,1,13.61
342,4,14.84
342,6,14.36
342,9,14.89
342,11,14.77
342,12,14.92
342,13,13.61
342,14,15.4
342,15,14.02
343,1,14.84
343,4,15.31
343,6,14.69
343,9,14.14
343,11,14.57
343,12,14.02
343,13,14.36
343,14,14.98
343,15,15.42
344,1,14.08
344,4,15.22
344,6,15.22
344,9,15.18
344,11,14.87
344,12,15.29
344,13,14.84
344,14,14.9
344,15,14.54
345,1,15.52
345,4,14.43
345,6,15.62
345,9,14.64
345,11,14.08
345,12,14.38
345,13,14.0
345,14,14.9
345,15,14.25
346,1,14.42
346,4,14.66
346,6,14.77
346,9,13.83
346,11,15.6
346,12,15.15
346,13,14.52
346,14,14.26
346,15,15.28
347,1,13.78
347,4,13.97
347,6,14.36
347,9,14.69
347,11,14.04
347,12,14.27
347,13,14.96
347,14,14.78
347,15,14.96
348,1,13.4
348,4,14.66
348,6,14.68
348,9,15.85
348,11,14.35
348,12,15.0
348,13,14.26
348,14,14.73
348,15,13.07
349,1,14.35
349,4,14.07
349,6,15.27
349,9,14.32
349,11,14.97
349,12,14.79
349,13,15.01
349,14,14.16
349,15,14.17
350,1,14.7
350,4,15.3
350,6,15.07
350,9,14.45
350,11,15.3
350,12,14.27
350,13,14.0
350,14,14.37
350,15,15.36
351,1,15.62
351,4,15.38
351,6,15.24
351,9,14.5
351,11,14.62
351,12,14.85
351,13,14.62
351,14,15.82
351,15,15.32
352,1,14.15
352,4,14.18
352,6,14.81
352,9,14.46
352,11,15.17
352,12,14.49
352,13,15.42
352,14,14.16
352,15,13.65
353,1,13.79
353,4,14.65
353,6,14.32
353,9,13.55
353,11,15.89
353,12,14.66
353,13,15.18
353,14,14.14
353,15,13.95
354,1,14.83
354,4,14.11
354,6,14.44
354,9,15.92
354,11,14.2
354,12,14.73
354,13,15.29
354,14,13.77
354,15,14.08
355,1,15.23
355,4,15.4
355,6,13.98
355,9,13.66
355,11,14.57
355,12,14.16
355,13,14.64
355,14,13.51
355,15,14.89
356,1,14.3
356,4,13.54
356,6,15.79
356,9,13.8
356,11,13.72
356,12,14.15
356,13,14.53
356,14,14.89
356,15,14.16
357,1,14.58
357,4,14.51
357,6,14.86
357,9,14.72
357,11,14.44
357,12,13.8
357,13,14.06
357,14,14.62
357,15,13.26
358,1,14.47
358,4,14.75
358,6,16.17
358,9,14.25
358,11,14.17
358,12,14.19
358,13,14.62
358,14,14.35
358,15,15.05
359,1,14.13
359,4,14.9
359,6,14.89
359,9,15.5
359,11,14.72
359,12,15.59
359,13,14.78
359,14,15.16
359,15,13.78
360,1,14.92
360,4,14.66
360,6,13.88
360,9,14.48
360,11,14.21
360,12,15.27
360,13,14.74
360,14,14.59
360,15,14.84
361,1,15.4
361,4,14.93
361,6,14.38
361,9,14.52
361,11,14.54
361,12,15.68
361,13,13.86
361,14,14.93
361,15,14.39
362,1,13.81
362,4,14.93
362,6,13.56
362,9,15.26
362,11,14.4
362,12,14.6
362,13,14.9
362,14,14.84
362,15,14.69
363,1,14.67
363,4,15.06
363,6,14.85
363,9,14.06
363,11,14.01
363,12,15.01
363,13,14.55
363,14,14.66
363,15,14.84
364,1,14.31
364,4,14.17
364,6,14.82
364,9,14.24
364,11,15.27
364,12,14.16
364,13,14.16
364,14,14.88
364,15,14.74
365,1,15.26
365,4,14.16
365,6,15.34
365,9,14.46
365,11,14.58
365,12,13.58
365,13,14.29
365,14,14.91
365,15,14.55
366,1,14.86
366,4,14.34
366,6,14.54
366,9,14.89
366,11,14.85
366,12,13.81
366,13,14.92
366,14,14.6
366,15,14.43
367,1,15.18
367,4,14.89
367,6,14.98
367,9,16.26
367,11,14.83
367,12,14.61
367,13,14.77
367,14,14.71
367,15,14.01
368,1,14.59
368,4,14.31
368,6,14.17
368,9,15.57
368,11,14.36
368,12,14.2
368,13,15.34
368,14,14.24
368,15,15.46
369,1,15.24
369,4,14.36
369,6,16.14
369,9,14.31
369,11,15.89
369,12,14.38
369,13,14.83
369,14,13.58
369,15,15.23
370,1,14.47
370,4,14.72
370,6,14.86
370,9,14.4
370,11,14.81
370,12,14.63
370,13,15.13
370,14,14.38
370,15,15.32
371,1,14.73
371,4,14.31
371,6,15.01
371,9,15.79
371,11,14.77
371,12,14.28
371,13,14.38
371,14,15.65
371,15,15.09
372,1,14.43
372,4,14.4
372,6,14.91
372,9,15.28
372,11,15.37
372,12,14.19
372,13,13.79
372,14,14.46
372,15,14.45
373,1,13.62
373,4,14.08
373,6,14.34
373,9,14.37
373,11,13.77
373,12,14.05
373,13,15.16
373,14,15.54
373,15,15.02
374,1,15.38
374,4,15.88
374,6,15.33
374,9,14.48
374,11,16.53
374,12,14.54
374,13,14.29
374,14,14.06
374,15,13.49
375,1,13.77
375,4,15.02
375,6,15.27
375,9,13.78
375,11,14.75
375,12,14.05
375,13,15.62
375,14,13.92
375,15,14.81
376,1,14.72
376,4,14.84
376,6,14.4
376,9,14.03
376,11,14.88
376,12,15.42
376,13,14.6
376,14,14.01
376,15,14.49
377,1,13.49
377,4,15.12
377,6,15.18
377,9,14.16
377,11,13.94
377,12,14.47
377,13,14.81
377,14,15.11
377,15,15.88
378,1,13.99
378,4,14.89
378,6,14.53
378,9,14.87
378,11,14.53
378,12,14.26
378,13,15.08
378,14,14.46
378,15,13.58
379,1,15.58
379,4,14.7
379,6,14.47
379,9,15.49
379,11,14.47
379,12,13.98
379,13,14.71
379,14,14.62
379,15,14.89
380,1,14.78
380,4,14.62
380,6,13.86
380,9,13.95
380,11,14.63
380,12,14.73
380,13,14.52
380,14,14.85
380,15,13.92
381,1,14.42
381,4,15.15
381,6,13.38
381,9,14.28
381,11,15.18
381,12,13.58
381,13,14.34
381,14,14.75
381,15,14.76
382,1,13.23
382,4,14.66
382,6,13.74
382,9,15.71
382,11,15.5
382,12,14.1
382,13,14.63
382,14,14.68
382,15,14.33
383,1,14.4
383,4,14.12
383,6,14.51
383,9,14.79
383,11,13.86
383,12,14.06
383,13,14.59
383,14,14.1
383,15,14.23
384,1,13.87
384,4,14.39
384,6,14.89
384,9,15.15
384,11,14.65
384,12,13.96
384,13,14.56
384,14,14.3
384,15,14.89
385,1,13.92
385,4,15.21
385,6,15.42
385,9,15.02
385,11,14.68
385,12,14.06
385,13,14.39
385,14,14.77
385,15,15.42
386,1,15.51
386,4,15.16
386,6,14.54
386,9,13.98
386,11,14.78
386,12,14.44
386,13,14.7
386,14,14.69
386,15,14.56
387,1,13.82
387,4,14.42
387,6,14.33
387,9,15.0
387,11,14.7
387,12,14.6
387,13,14.14
387,14,14.84
387,15,14.03
388,1,14.23
388,4,14.58
388,6,14.07
