time,location,account,cluster,word
1090,3,FamousLoriLight,food,food
1093,14,BusyHenryCandy,food,food
1094,17,ChristyFamousHoag,food,food
1094,16,SmartBPlate1993,food,food
1097,3,J1960Barnes,food,food
1098,11,ChristineOctopus49,food,food
1099,13,DarkRCouch,food,food
1100,5,Joseph4Wilson,food,food
1100,10,RunsVeronica_KinneyOctopus,nuclear,nuclear
1100,10,RunsVeronica_KinneyOctopus,power,power
1100,10,RunsVeronica_KinneyOctopus,nuclear,nuclear
1102,14,Austin56,food,food
1103,9,RacesAshley_WaynickOctopus,food,food
1107,5,JFleetChambers,food,food
1108,11,FuriousManchesterCouch1968,food,food
1109,3,FamousLoriLight,food,food
1110,11,WileyHCar,food,food
1113,14,DarkMPlate,food,food
1113,19,RacesGeorgeWhale,food,food
1115,9,PaulCuriousP,food,food
1115,8,JohnBusyPepin,nuclear,nuclear
1115,8,JohnBusyPepin,power,power
1115,8,JohnBusyPepin,nuclear,nuclear
1115,8,JohnBusyPepin,power,power
1118,17,VincentObnoxiousC,food,food
1123,13,WileyWootenBowl,food,food
1123,18,HoldsBeebeLion,food,food
1124,2,FleetBreadMiller,food,food
1129,8,CleverBreadWallace_Castro,food,food
1131,3,HoldsJohnsonMouse,food,food
1133,2,RobertCat2,food,food
1135,9,RobertBear1987,food,food
1136,4,HoldsJeromeMouse,food,food
1139,17,ObnoxiousBreadTy_Bell,food,food
1140,6,Emergency Manager,quake,earthquake
1140,19,FearsChristine_FleisherBird,quake,earthquake
1143,19,FearsMorganLion,food,food
1143,18,WilliamTheThird,quake,quake
1144,6,RunsBrandyLion,food,food
1144,8,ChloeJohnson,shelter,shelter
1145,17,FuriousClaudeCar,rescue,fire
1145,8,Hannahs1991,nuclear,nuclear
1145,8,Hannahs1991,power,power
1146,5,FamousSchoonoverCar93,nuclear,nuclear
1146,5,FamousSchoonoverCar93,power,power
1149,17,P85Carpenter,food,food
1150,16,RacesMurachBear,nuclear,nuclear
1150,16,RacesMurachBear,power,power
1150,8,ChloeJohnson,volunteer,volunteer
1150,14,CatLadyKylieCrane,shelter,shelter
1151,6,TVHostBrad,quake,earthquake
1151,12,CassieStones,quake,earthquake
1152,11,Sarah_Peters1997,water,water
1153,13,DerekNolan,quake,earthquake
1154,17,JoanneWileySmith,food,food
1155,15,FleetPlatePhilip_Wilson,quake,earthquake
1155,2,ElwinJr,quake,earthquake
1156,16,CuriousSBread,quake,earthquake
1157,18,CandidLHouse,quake,earthquake
1158,16,RacesCollinsLion,food,food
1159,11,JeffryFish1959,shelter,shelter
1159,15,FastFIcecream,quake,earthquake
1159,16,Shawn63Modlin,quake,earthquake
1159,5,WileyCPlate,quake,earthquake
1160,9,Betty2004,quake,earthquake
1160,19,CraigDog26,quake,earthquake
1160,16,D99Johnson,rescue,fire
1160,1,Lawary1979,quake,quake
1161,11,IraSmartHill,quake,quake
1161,16,GeorgeWileyHudson,shelter,shelter
1161,6,FearsStephanieDog,quake,earthquake
1161,15,ObnoxiousBowlPaul,food,food
1162,13,WileyWootenBowl,quake,earthquake
1163,16,CandidMolleurCouch,quake,earthquake
1163,2,DarkKCouch1991,quake,earthquake
1163,10,FastWBread98,quake,earthquake
1164,16,HoldsLisa_AyalaHorse,quake,quake
1164,9,Lobue1974,food,food
1164,15,FastKBowl,transport,road
1164,16,McgeheeCat1976,quake,earthquake
1164,6,LazyWHouse,quake,earthquake
1165,8,FuriousGeorgeLight,quake,earthquake
1165,6,FearsKenneth_RiveraCat,shelter,shelter
1165,2,RenaFuriousY,quake,earthquake
1165,3,Justin_Kocon2006,quake,earthquake
1166,12,LazyHimesCouch,quake,earthquake
1166,12,WileyOCar,quake,earthquake
1167,2,ClydeDarkS,quake,earthquake
1167,13,FamousBananaDilly,shelter,shelter
1168,1,AttentativeLawlessCouch25,shelter,shelter
1168,8,Cassandra_ShiltOctopus1967,shelter,shelter
1168,2,FearsElizabeth_DemarcoFish,quake,earthquake
1168,18,HoldsTuckerWhale,quake,quake
1169,1,Helen_SmallsBear1990,quake,earthquake
1169,6,GuapoRenovaIcecream,quake,earthquake
1169,5,FastCrumpBowl2000,quake,earthquake
1169,8,CuriousThomasLight,quake,earthquake
1169,11,AttentativeDayHouse93,quake,quake
1170,15,DarkGCar,rescue,fire
1170,15,LydiaFastGarcia,volunteer,volunteer
1170,8,SmartNCouch,quake,quake
1171,8,WileyCouchAlderson,rescue,fire
1171,11,Jennifer_Tito2007,quake,earthquake
1171,19,FleetGregoryIcecream,shelter,shelter
1171,15,TallDCouch,quake,earthquake
1172,3,Sandra_Houston34,volunteer,volunteer
1172,1,SmartHarrisBread96,quake,earthquake
1173,2,Perna2004,quake,earthquake
1174,16,AttentativeBinderBread23,quake,earthquake
1174,1,AttentativeLightMatthew,shelter,shelter
1174,16,Crosby85,food,food
1175,19,DarkNBanana,quake,earthquake
1175,18,LovesAronMouse,volunteer,volunteer
1175,4,Barbara1964,medical,die
1175,6,BusyParkBowl5,quake,quake
1176,6,LazyJBread,quake,earthquake
1176,11,TallWallaceBread1967,quake,quake
1177,15,ObnoxiousJohnsonPlate70,quake,earthquake
1177,6,Barbra94Creech,shelter,shelter
1177,13,Betty1984,shelter,shelter
1177,8,StewartWhale2003,quake,earthquake
1178,5,CleverOhareIcecream2007,shelter,shelter
1178,8,FamousGPlate46,shelter,shelter
1179,3,Emil_Bearden32,quake,earthquake
1179,17,FamousDianeCouch,quake,earthquake
1180,2,ObnoxiousWeldonBowl,quake,earthquake
1181,13,RichardSmartVellucci,quake,earthquake
1182,3,Edward_Alston1985,quake,quake
1183,6,AttentativeHarkeyHouse1974,quake,earthquake
1183,5,John_MillarBear88,rescue,fire
1183,19,FuriousBowlKim,volunteer,volunteer
1184,10,SmartMelvinHouse,shelter,shelter
1184,15,John1959T,quake,quake
1184,6,FastHCouch25,quake,earthquake
1185,16,CWileyJackson,quake,earthquake
1185,8,LovesBurksDog,quake,earthquake
1186,2,CandidRalphBowl,quake,earthquake
1186,8,CuriousThomasLight,shelter,shelter
1187,15,ObnoxiousBananaBurke,rescue,fire
1187,4,Lorita25,shelter,shelter
1188,15,LazyPBread55,rescue,fire
1188,11,RunsHammondWhale,volunteer,volunteer
1189,11,RobertCandidC,rescue,fire
1190,16,RacesMurachBear,quake,earthquake
1190,2,SmartCarLisa,rescue,fire
1191,5,RacesJerryFish,volunteer,volunteer
1192,6,KramerLion81,quake,earthquake
1192,3,Jared_BaughmanWhale30,shelter,shelter
1194,8,Eleanor_Hamilton65,volunteer,volunteer
1195,10,Melissa15,volunteer,volunteer
1197,2,FamousCarGilkes,quake,earthquake
1198,11,FastBCar,nuclear,nuclear
1198,11,FastBCar,nuclear,nuclear
1198,6,WatchesLavette_KoshiolHorse,shelter,shelter
1199,9,SmartNickersonIcecream,quake,earthquake
1199,6,FloydHorse2016,food,food
1199,12,ThomasCleverM,rescue,fire
1201,15,GeorgeBird1982,quake,earthquake
1201,3,ErrolFish2002,rescue,fire
1202,13,ObnoxiousRayCandy,medical,die
1205,6,GuapoBCouch,volunteer,volunteer
1205,6,DarkSIcecream,quake,vibrate
1205,18,AttentativeBananaGentry,nuclear,nuclear
1205,18,AttentativeBananaGentry,power,power
1205,18,AttentativeBananaGentry,power,power
1206,6,FearsCharles_CharlandHorse,shelter,shelter
1207,11,FleetSpeerCouch,rescue,fire
1208,17,FleetDavidIcecream,volunteer,volunteer
1208,6,FleetKBanana,rescue,fire
1208,2,AbernethyHorse8,power,power
1209,16,WatchesAlbeeHorse,volunteer,volunteer
1210,11,LovesLoisOctopus,rescue,fire
1210,3,ObnoxiousBreadCaruso,volunteer,volunteer
1211,2,CollierHorse82,rescue,fire
1213,18,ObnoxiousIcecreamMicheal,nuclear,nuclear
1213,18,ObnoxiousIcecreamMicheal,power,power
1213,15,FamousRCandy,volunteer,volunteer
1214,3,RacesJohnLion,rescue,fire
1216,6,WatchesLavette_KoshiolHorse,shelter,shelter
1218,13,Richard66,rescue,fire
1219,10,FastSmithBowl,volunteer,volunteer
1219,2,Sara2002C,rescue,fire
1219,19,BusyLightWilma,water,water
1220,2,FuriousHBowl,shelter,shelter
1220,3,Miller96,rescue,fire
1220,6,LovesLevi_XaimoungkhounOctopus,volunteer,volunteer
1221,3,FearsElmerWhale,rescue,fire
1221,8,CleverPattiBread,shelter,shelter
1222,13,CleverBBowl86,rescue,fire
1223,13,TallPPlate,rescue,fire
1226,9,IreneBird97,rescue,fire
1231,4,AttentativeHouseShane,rescue,fire
1233,6,BusyParkBowl5,rescue,fire
1234,15,RunsContosBird,water,water
1234,5,TallNBanana1970,rescue,fire
1236,3,HoldsJamesFish,rescue,fire
1242,2,GuapoHousePatterson,power,power
1242,3,TravisTallBenson,rescue,fire
1243,19,PerkinsDog1961,rescue,fire
1244,3,Mclean1981,rescue,fire
1248,4,ObnoxiousCandyYvonne,rescue,fire
1249,8,JohnFish17,rescue,fire
1250,11,FuriousBCouch1952,rescue,fire
1251,11,BusyBillyHouse,rescue,fire
1253,16,BrandieFleetRangel,rescue,fire
1254,15,Eva1983S,rescue,fire
1257,16,TracyCleverJ,nuclear,nuclear
1267,16,FearsDemossBird,water,water
1271,10,CleverJCar,nuclear,nuclear
1271,10,CleverJCar,power,power
1271,10,CleverJCar,nuclear,nuclear
1271,10,CleverJCar,power,power
1273,11,GuapoRandallBread,rescue,fire
1274,15,Lloyd_Warnke94,rescue,fire
1279,13,TallBowlHenry,food,food
1283,6,SharondaLion38,quake,quake
1287,1,LazyHaroldPlate,quake,tremble
1291,15,JAttentativeS,quake,quake
1303,15,FastBarthelIcecream,food,food
1307,10,CuriousOIcecream17,nuclear,nuclear
1307,10,CuriousOIcecream17,power,power
1314,1,SmartDBowl,nuclear,nuclear
1314,1,SmartDBowl,nuclear,nuclear
1323,6,Johnson38,nuclear,nuclear
1323,6,Johnson38,power,power
1324,10,FleetNPlate2,quake,quake
1361,6,DavidBird2004,nuclear,nuclear
1372,16,FamousMariaCar,volunteer,crew
1383,1,Ashley2019Becher,nuclear,nuclear
1394,5,Kelly_StewartWhale1986,nuclear,nuclear
1394,5,Kelly_StewartWhale1986,power,power
1396,6,JeffreyBusyD,nuclear,nuclear
1396,6,JeffreyBusyD,power,power
1411,1,AttentativeLawlessCouch25,nuclear,nuclear
1411,1,AttentativeLawlessCouch25,power,power
1438,10,FleetTIcecream,power,power
1440,11,CandidCharmaineLight,power,power
1441,2,AbernethyHorse8,nuclear,nuclear
1442,9,R93Bronn,power,power
1450,16,NaefBird51,nuclear,nuclear
1450,16,NaefBird51,power,power
1470,6,LovesLevi_XaimoungkhounOctopus,quake,shudder
1511,1,SmartFontainePlate1996,nuclear,nuclear
1511,1,SmartFontainePlate1996,power,power
1511,1,SmartFontainePlate1996,quake,quake
1545,1,Ninfa_BenjamenMouse1961,power,power
1556,13,Baldwin52,power,power
1560,8,Karen_Delgado1971,nuclear,nuclear
1560,8,Karen_Delgado1971,water,water
1571,19,FearsHazel_BerenguerDog,quake,earthquake
1596,12,RacesHorsleyLion,quake,earthquake
1596,10,WileyTheodoraIcecream,medical,death
1597,11,CuriousLBanana,nuclear,nuclear
1597,11,CuriousLBanana,nuclear,nuclear
1629,6,BusyFlemingPlate,nuclear,nuclear
1629,6,BusyFlemingPlate,power,power
1646,16,DarkBrittanyCouch,nuclear,nuclear
1646,16,DarkBrittanyCouch,nuclear,nuclear
1646,16,DarkBrittanyCouch,water,water
1652,17,CuriousHIcecream,nuclear,nuclear
1652,17,CuriousHIcecream,power,power
1653,9,AttentativeJosephLight,food,food
1653,6,AguileraCat1971,power,power
1696,16,AttentativeCCandy,nuclear,nuclear
1696,16,AttentativeCCandy,power,power
1710,15,FuriousCandyKaren_Walls,quake,shudder
1742,8,StewartWhale2003,food,food
1745,15,Manuel_OrrLion64,medical,medical
1782,15,WatchesDebbie_JacksonLion,nuclear,nuclear
1782,15,WatchesDebbie_JacksonLion,nuclear,nuclear
1782,15,WatchesDebbie_JacksonLion,power,power
1782,15,WatchesDebbie_JacksonLion,nuclear,nuclear
1782,15,WatchesDebbie_JacksonLion,power,power
1793,15,CuriousMartinezBread,food,food
1793,15,CuriousMartinezBread,nuclear,nuclear
1793,15,CuriousMartinezBread,power,power
1812,8,FamousRobertCar,food,food
1815,19,DarkHouseBrian_Ingram,food,food
1839,5,FleetABread1963,food,food
1841,15,FleetPlatePhilip_Wilson,medical,die
1842,3,TravisTallBenson,medical,death
1845,1,MaryCleverBeal,water,water
1846,8,GuapoIssacsPlate2009,food,food
1848,9,ObnoxiousMelvilleCouch,food,food
1856,6,AttentativeJohnCar,food,food
1863,17,FamousDaleCouch7,food,food
1865,6,CandidTBowl,food,food
1868,6,LovesWilsonHorse,medical,die
1869,16,FamousWBanana40,food,food
1873,9,DarleneCleverP,food,food
1874,12,LazyBBowl,food,food
1876,16,Helen2017Martin,food,food
1878,5,WileyJamesCouch,food,food
1879,6,LinaLazyM,nuclear,nuclear
1879,6,LinaLazyM,power,power
1879,6,CuriousCalderaCar,food,food
1880,6,AttentativeHarkeyHouse1974,food,food
1880,4,FleetACar51,medical,death
1881,17,LovesJohn_BeltOctopus,food,food
1882,19,JFleetCastle,medical,death
1883,6,Rivera1995,food,food
1884,1,CandidCarBrittany,food,food
1885,16,WilliamsWhale27,food,food
1887,15,FleetCarTerry,food,food
1888,16,RunsMargaret_FrancoDog,food,food
1888,13,FamousCronePlate,food,food
1889,16,WileySwaseyPlate1985,food,food
1892,15,Cann1991,food,food
1893,8,RunsCorrieWhale,food,food
1893,6,CandidBowlPatricia,medical,death
1894,14,FamousSaadeHouse,food,food
1894,6,AttentativeBluntIcecream31,food,food
1894,10,FastConstantinePlate1988,medical,death
1895,8,ThomasOctopus2,food,food
1895,14,CleverBreadMccluskey,food,food
1895,6,BusyRuthCandy,medical,death
1896,12,MayerBird3,food,food
1896,16,AnthonyLion24,medical,death
1897,8,LovesAaron_CanalesOctopus,medical,death
1897,16,Eugene2008Talbott,food,food
1899,16,Linda_Cannon80,food,food
1900,16,DarkBrittanyCouch,food,food
1900,9,RaisaCleverFalls,quake,shake
1900,6,LazyBCouch33,medical,death
1901,12,Edith_MaloneHorse6,medical,death
1903,1,Jonathan_BrownFish89,food,food
1904,4,Michele1984Grover,medical,death
1904,15,CuriousBananaHarper,food,food
1905,16,KingDog1974,food,food
1905,8,J80Dorman,medical,death
1906,6,FamousMIcecream34,medical,death
1907,13,CleverDHouse1997,medical,death
1908,18,HoldsShannonBird,medical,death
1909,16,MarkLion89,food,food
1910,6,CandidIcecreamHeidi_Muir,medical,death
1911,16,HoldsLisa_AyalaHorse,medical,death
1912,14,CandidJoBowl,medical,death
1913,2,KFamousG,power,power
1914,6,RunsMarilynCat,food,food
1916,0,SmartBBread,nuclear,radiation
1916,0,SmartBBread,nuclear,nuclear
1916,0,SmartBBread,power,power
1916,0,SmartBBread,power,power
1916,0,SmartBBread,nuclear,nuclear
1916,0,SmartBBread,power,power
1916,0,SmartBBread,nuclear,radiation
1916,0,SmartBBread,nuclear,nuclear
1916,0,SmartBBread,power,power
1917,5,NAttentativeRobinson,power,power
1918,2,CandidBowlArmando,food,food
1918,19,RacesRichardBear,medical,death
1919,14,FamousLaverneCouch,food,food
1919,13,ManningBear1972,power,power
1919,17,RacesLarsonBear,medical,death
1920,0,DarkCandyWm_Wood,nuclear,radiation
1920,0,DarkCandyWm_Wood,nuclear,nuclear
1920,0,DarkCandyWm_Wood,power,power
1920,0,DarkCandyWm_Wood,power,power
1920,0,DarkCandyWm_Wood,nuclear,nuclear
1920,0,DarkCandyWm_Wood,power,power
1920,0,DarkCandyWm_Wood,nuclear,radiation
1920,0,DarkCandyWm_Wood,nuclear,nuclear
1920,0,DarkCandyWm_Wood,power,power
1921,11,CleverRHouse,power,power
1922,17,RacesLarsonBear,power,power
1922,6,BrendaFamousC,food,food
1923,16,James_MildenbergerBear1977,food,food
1923,4,AlwaysSafePowerCompany,nuclear,nuclear
1923,4,AlwaysSafePowerCompany,power,power
1923,4,AlwaysSafePowerCompany,quake,earthquake
1923,4,AlwaysSafePowerCompany,nuclear,nuclear
1923,4,AlwaysSafePowerCompany,power,power
1924,2,ElwinJr,quake,earthquake
1924,3,AttentativePIcecream,power,power
1925,2,TonyPeterson,quake,earthquake
1925,11,FamousJCandy,medical,death
1927,3,Gordon1985,medical,death
1927,6,AttentativeJohnCar,power,power
1927,9,FastDBanana2004,food,food
1928,15,SmartJamesCar,medical,death
1928,6,FleetHurdCouch55,nuclear,radiation
1928,6,FleetHurdCouch55,nuclear,nuclear
1928,6,FleetHurdCouch55,power,power
1928,6,FleetHurdCouch55,power,power
1928,6,FleetHurdCouch55,nuclear,nuclear
1928,6,FleetHurdCouch55,power,power
1928,6,FleetHurdCouch55,nuclear,radiation
1928,6,FleetHurdCouch55,nuclear,nuclear
1928,6,FleetHurdCouch55,power,power
1928,5,CandidDCar,food,food
1929,9,IreneBird97,nuclear,radiation
1929,9,IreneBird97,nuclear,nuclear
1929,9,IreneBird97,power,power
1929,9,IreneBird97,power,power
1929,9,IreneBird97,nuclear,nuclear
1929,9,IreneBird97,power,power
1929,9,IreneBird97,nuclear,radiation
1929,9,IreneBird97,nuclear,nuclear
1929,9,IreneBird97,power,power
1930,6,SmartCandyRoberto_Morelli,quake,earthquake
1930,15,FuriousCLight,nuclear,radiation
1930,15,FuriousCLight,nuclear,nuclear
1930,15,FuriousCLight,power,power
1930,15,FuriousCLight,power,power
1930,15,FuriousCLight,nuclear,nuclear
1930,15,FuriousCLight,power,power
1930,15,FuriousCLight,nuclear,radiation
1930,15,FuriousCLight,nuclear,nuclear
1930,15,FuriousCLight,power,power
1932,4,AlwaysSafePowerCompany,power,power
1932,11,CleverMCouch1971,food,food
1932,15,Thomas1973,nuclear,radiation
1932,15,Thomas1973,nuclear,nuclear
1932,15,Thomas1973,power,power
1932,15,Thomas1973,power,power
1932,15,Thomas1973,nuclear,nuclear
1932,15,Thomas1973,power,power
1932,15,Thomas1973,nuclear,radiation
1932,15,Thomas1973,nuclear,nuclear
1932,15,Thomas1973,power,power
1933,2,HoldsConleyBird,nuclear,radiation
1933,2,HoldsConleyBird,nuclear,nuclear
1933,2,HoldsConleyBird,power,power
1933,2,HoldsConleyBird,power,power
1933,2,HoldsConleyBird,nuclear,nuclear
1933,2,HoldsConleyBird,power,power
1933,2,HoldsConleyBird,nuclear,radiation
1933,2,HoldsConleyBird,nuclear,nuclear
1933,2,HoldsConleyBird,power,power
1934,15,SmartJBowl,nuclear,radiation
1934,15,SmartJBowl,nuclear,nuclear
1934,15,SmartJBowl,power,power
1934,15,SmartJBowl,power,power
1934,15,SmartJBowl,nuclear,nuclear
1934,15,SmartJBowl,power,power
1934,15,SmartJBowl,nuclear,radiation
1934,15,SmartJBowl,nuclear,nuclear
1934,15,SmartJBowl,power,power
1935,3,AttentativeCandyYolanda_Ragland,nuclear,radiation
1935,3,AttentativeCandyYolanda_Ragland,nuclear,nuclear
1935,3,AttentativeCandyYolanda_Ragland,power,power
1935,3,AttentativeCandyYolanda_Ragland,power,power
1935,3,AttentativeCandyYolanda_Ragland,nuclear,nuclear
1935,3,AttentativeCandyYolanda_Ragland,power,power
1935,3,AttentativeCandyYolanda_Ragland,nuclear,radiation
1935,3,AttentativeCandyYolanda_Ragland,nuclear,nuclear
1935,3,AttentativeCandyYolanda_Ragland,power,power
1935,5,Yvonne_Frith26,nuclear,radiation
1935,5,Yvonne_Frith26,nuclear,nuclear
1935,5,Yvonne_Frith26,power,power
1935,5,Yvonne_Frith26,power,power
1935,5,Yvonne_Frith26,nuclear,nuclear
1935,5,Yvonne_Frith26,power,power
1935,5,Yvonne_Frith26,nuclear,radiation
1935,5,Yvonne_Frith26,nuclear,nuclear
1935,5,Yvonne_Frith26,power,power
1936,16,ScottSmartToupin,nuclear,radiation
1936,16,ScottSmartToupin,nuclear,nuclear
1936,16,ScottSmartToupin,power,power
1936,16,ScottSmartToupin,power,power
1936,16,ScottSmartToupin,nuclear,nuclear
1936,16,ScottSmartToupin,power,power
1936,16,ScottSmartToupin,nuclear,radiation
1936,16,ScottSmartToupin,nuclear,nuclear
1936,16,ScottSmartToupin,power,power
1937,11,Jimmie59,food,food
1938,11,WatchesIna_CowellMouse,nuclear,radiation
1938,11,WatchesIna_CowellMouse,nuclear,nuclear
1938,11,WatchesIna_CowellMouse,power,power
1938,11,WatchesIna_CowellMouse,power,power
1938,11,WatchesIna_CowellMouse,nuclear,nuclear
1938,11,WatchesIna_CowellMouse,power,power
1938,11,WatchesIna_CowellMouse,nuclear,radiation
1938,11,WatchesIna_CowellMouse,nuclear,nuclear
1938,11,WatchesIna_CowellMouse,power,power
1939,11,FuriousWCouch1974,power,power
1940,3,HoldsLewisDog,power,power
1940,19,Marisela_KozmaMouse1991,nuclear,radiation
1940,19,Marisela_KozmaMouse1991,nuclear,nuclear
1940,19,Marisela_KozmaMouse1991,power,power
1940,19,Marisela_KozmaMouse1991,power,power
1940,19,Marisela_KozmaMouse1991,nuclear,nuclear
1940,19,Marisela_KozmaMouse1991,power,power
1940,19,Marisela_KozmaMouse1991,nuclear,radiation
1940,19,Marisela_KozmaMouse1991,nuclear,nuclear
1940,19,Marisela_KozmaMouse1991,power,power
1940,3,RunsLeahDog,nuclear,radiation
1940,3,RunsLeahDog,nuclear,nuclear
1940,3,RunsLeahDog,power,power
1940,3,RunsLeahDog,power,power
1940,3,RunsLeahDog,nuclear,nuclear
1940,3,RunsLeahDog,power,power
1940,3,RunsLeahDog,nuclear,radiation
1940,3,RunsLeahDog,nuclear,nuclear
1940,3,RunsLeahDog,power,power
1941,3,WBusyThompson,transport,bridge
1941,16,Bickford1950,nuclear,radiation
1941,16,Bickford1950,nuclear,nuclear
1941,16,Bickford1950,power,power
1941,16,Bickford1950,power,power
1941,16,Bickford1950,nuclear,nuclear
1941,16,Bickford1950,power,power
1941,16,Bickford1950,nuclear,radiation
1941,16,Bickford1950,nuclear,nuclear
1941,16,Bickford1950,power,power
1941,6,DavidCandidPeck,medical,death
1942,1,R1969Clark,power,power
1942,5,FuriousJBowl59,food,food
1945,3,WatchesDolly_ThomasDog,nuclear,nuclear
1945,3,WatchesDolly_ThomasDog,power,power
1945,3,WatchesDolly_ThomasDog,quake,earthquake
1945,3,WatchesDolly_ThomasDog,nuclear,nuclear
1945,3,WatchesDolly_ThomasDog,power,power
1946,1,HoldsSaadBear,nuclear,radiation
1946,1,HoldsSaadBear,nuclear,nuclear
1946,1,HoldsSaadBear,power,power
1946,1,HoldsSaadBear,power,power
1946,1,HoldsSaadBear,nuclear,nuclear
1946,1,HoldsSaadBear,power,power
1946,1,HoldsSaadBear,nuclear,radiation
1946,1,HoldsSaadBear,nuclear,nuclear
1946,1,HoldsSaadBear,power,power
1946,8,GuapoUhligIcecream1981,power,power
